item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,continuation_sum_surprisal,continuation_mean_surprisal,count,log_count
1,impossible,He boiled water using,a refrigerator.,-12.873735427856444,-4.291245142618815,gpt2-xl,12.873735427856444,4.291245142618815,144,4.969813299576001
1,inconceivable,He boiled water using,justice.,-16.07213306427002,-8.03606653213501,gpt2-xl,16.07213306427002,8.03606653213501,7511,8.924123891686012
1,inconceivable_syntactic,He boiled water using,began.,-20.334519386291504,-10.167259693145752,gpt2-xl,20.334519386291504,10.167259693145752,26091,10.169345706257875
2,probable,He broke a coconut using,a rock.,-6.605332374572754,-2.201777458190918,gpt2-xl,6.605332374572754,2.201777458190918,873,6.771935555839602
2,improbable,He broke a coconut using,a table.,-12.73287582397461,-4.24429194132487,gpt2-xl,12.73287582397461,4.24429194132487,2345,7.76004068088038
2,impossible,He broke a coconut using,a pillow.,-11.448384284973145,-3.816128094991048,gpt2-xl,11.448384284973145,3.816128094991048,208,5.337538079701318
2,inconceivable,He broke a coconut using,a texture.,-20.003363609313965,-6.667787869771321,gpt2-xl,20.003363609313965,6.667787869771321,122,4.804021044733257
2,inconceivable_syntactic,He broke a coconut using,of.,-19.576760292053223,-9.788380146026611,gpt2-xl,19.576760292053223,9.788380146026611,5445143,15.510234576630603
3,probable,He built a house out of,brick.,-8.765883445739746,-4.382941722869873,gpt2-xl,8.765883445739746,4.382941722869873,1967,7.584264818389059
3,improbable,He built a house out of,grass.,-8.719650268554688,-4.359825134277344,gpt2-xl,8.719650268554688,4.359825134277344,4870,8.490849216076635
3,impossible,He built a house out of,gas.,-12.944982528686523,-6.472491264343262,gpt2-xl,12.944982528686523,6.472491264343262,21820,9.990582259387061
3,inconceivable,He built a house out of,language.,-12.674199104309082,-6.337099552154541,gpt2-xl,12.674199104309082,6.337099552154541,24102,10.090050103587338
3,inconceivable_syntactic,He built a house out of,at.,-19.85669708251953,-9.928348541259766,gpt2-xl,19.85669708251953,9.928348541259766,791313,13.581448870124031
4,probable,He built a bridge out of,steel.,-7.344461441040039,-3.67223072052002,gpt2-xl,7.344461441040039,3.67223072052002,5310,8.577347114235984
4,improbable,He built a bridge out of,plastic.,-8.24973440170288,-4.12486720085144,gpt2-xl,8.24973440170288,4.12486720085144,7762,8.956995311928852
4,impossible,He built a bridge out of,soup.,-10.833073616027832,-5.416536808013916,gpt2-xl,10.833073616027832,5.416536808013916,1980,7.590852123688581
4,inconceivable,He built a bridge out of,dance.,-13.926304817199709,-6.9631524085998535,gpt2-xl,13.926304817199709,6.9631524085998535,5616,8.633374945705647
4,inconceivable_syntactic,He built a bridge out of,fell.,-22.34876537322998,-11.17438268661499,gpt2-xl,22.34876537322998,11.17438268661499,11003,9.305923241869912
5,probable,He called a friend using,a phone.,-9.880333423614502,-3.2934444745381675,gpt2-xl,9.880333423614502,3.2934444745381675,1272,7.148345743900068
5,improbable,He called a friend using,a laptop.,-10.97682237625122,-3.65894079208374,gpt2-xl,10.97682237625122,3.65894079208374,414,6.025865973825314
5,impossible,He called a friend using,a sandwich.,-15.852335929870604,-5.284111976623535,gpt2-xl,15.852335929870604,5.284111976623535,288,5.662960480135946
5,inconceivable,He called a friend using,mass.,-16.90041732788086,-8.45020866394043,gpt2-xl,16.90041732788086,8.45020866394043,28354,10.252523392677578
5,inconceivable_syntactic,He called a friend using,with.,-17.980013370513916,-8.990006685256958,gpt2-xl,17.980013370513916,8.990006685256958,1330755,14.101257008307675
6,probable,He carried groceries inside,a tote bag.,-11.842606544494627,-2.368521308898926,gpt2-xl,11.842606544494627,2.368521308898926,9,2.1972245773362196
6,improbable,He carried groceries inside,a backpack.,-7.248160362243652,-2.4160534540812173,gpt2-xl,7.248160362243652,2.4160534540812173,121,4.795790545596741
6,impossible,He carried groceries inside,a tornado.,-16.91978645324707,-5.639928817749023,gpt2-xl,16.91978645324707,5.639928817749023,150,5.0106352940962555
6,inconceivable,He carried groceries inside,a law.,-21.283336639404297,-7.094445546468099,gpt2-xl,21.283336639404297,7.094445546468099,1554,7.348587530927593
6,inconceivable_syntactic,He carried groceries inside,give.,-21.01578712463379,-10.507893562316896,gpt2-xl,21.01578712463379,10.507893562316896,54322,10.902684580406032
7,probable,He carved a statue using,a chisel.,-8.821889400482178,-2.2054723501205444,gpt2-xl,8.821889400482178,2.2054723501205444,34,3.5263605246161616
7,improbable,He carved a statue using,a nail.,-9.907614707946776,-3.3025382359822597,gpt2-xl,9.907614707946776,3.3025382359822597,181,5.198497031265826
7,impossible,He carved a statue using,a sock.,-14.164462089538574,-4.721487363179524,gpt2-xl,14.164462089538574,4.721487363179524,65,4.174387269895637
7,inconceivable,He carved a statue using,laughter.,-14.26740550994873,-7.133702754974365,gpt2-xl,14.26740550994873,7.133702754974365,1709,7.443663683115591
7,inconceivable_syntactic,He carved a statue using,forget.,-20.16217279434204,-10.08108639717102,gpt2-xl,20.16217279434204,10.08108639717102,7018,8.85623355614316
8,probable,He caught a fish in,a lake.,-6.816671371459961,-2.272223790486654,gpt2-xl,6.816671371459961,2.272223790486654,250,5.521460917862246
8,improbable,He caught a fish in,a puddle.,-9.495368957519531,-2.373842239379883,gpt2-xl,9.495368957519531,2.373842239379883,79,4.3694478524670215
8,impossible,He caught a fish in,a raindrop.,-14.427031993865969,-3.606757998466492,gpt2-xl,14.427031993865969,3.606757998466492,5,1.6094379124341003
8,inconceivable,He caught a fish in,an exclamation.,-20.12537431716919,-5.031343579292297,gpt2-xl,20.12537431716919,5.031343579292297,87,4.465908118654584
8,inconceivable_syntactic,He caught a fish in,become.,-19.79048442840576,-9.89524221420288,gpt2-xl,19.79048442840576,9.89524221420288,39221,10.576967596620598
9,probable,He chilled a drink using,ice.,-5.470425605773926,-2.735212802886963,gpt2-xl,5.470425605773926,2.735212802886963,9577,9.16711966952162
9,improbable,He chilled a drink using,snow.,-9.218586444854736,-4.609293222427368,gpt2-xl,9.218586444854736,4.609293222427368,7175,8.878358040627822
9,impossible,He chilled a drink using,fire.,-9.97645092010498,-4.98822546005249,gpt2-xl,9.97645092010498,4.98822546005249,20732,9.939433679309596
9,inconceivable,He chilled a drink using,yesterday.,-16.211709022521973,-8.105854511260986,gpt2-xl,16.211709022521973,8.105854511260986,4751,8.46611040118692
9,inconceivable_syntactic,He chilled a drink using,onto.,-24.94935417175293,-12.474677085876465,gpt2-xl,24.94935417175293,12.474677085876465,15803,9.667955074409104
10,probable,He chopped a carrot using,a knife.,-6.785407543182373,-2.2618025143941245,gpt2-xl,6.785407543182373,2.2618025143941245,872,6.77078942390898
10,improbable,He chopped a carrot using,a sword.,-6.88392448425293,-2.294641494750977,gpt2-xl,6.88392448425293,2.294641494750977,349,5.855071922202427
10,impossible,He chopped a carrot using,a rag.,-14.333683013916016,-4.777894337972005,gpt2-xl,14.333683013916016,4.777894337972005,151,5.017279836814924
10,inconceivable,He chopped a carrot using,a color.,-20.553510665893555,-6.851170221964519,gpt2-xl,20.553510665893555,6.851170221964519,1230,7.114769448366463
10,inconceivable_syntactic,He chopped a carrot using,through.,-19.19228839874268,-9.596144199371338,gpt2-xl,19.19228839874268,9.596144199371338,133222,11.799772188615327
11,probable,He cleaned a spill using,a sponge.,-7.557917594909668,-2.519305864969889,gpt2-xl,7.557917594909668,2.519305864969889,113,4.727387818712341
11,improbable,He cleaned a spill using,a scarf.,-11.053072929382324,-3.6843576431274414,gpt2-xl,11.053072929382324,3.6843576431274414,96,4.564348191467836
11,impossible,He cleaned a spill using,mustard.,-10.763493537902832,-5.381746768951416,gpt2-xl,10.763493537902832,5.381746768951416,698,6.548219102762372
11,inconceivable,He cleaned a spill using,a country.,-17.97091054916382,-5.99030351638794,gpt2-xl,17.97091054916382,5.99030351638794,2180,7.687080155783135
11,inconceivable_syntactic,He cleaned a spill using,without.,-20.56514072418213,-10.282570362091064,gpt2-xl,20.56514072418213,10.282570362091064,93309,11.443671845205685
12,probable,He cleaned a carpet using,a vacuum.,-8.639969825744629,-2.8799899419148765,gpt2-xl,8.639969825744629,2.8799899419148765,766,6.641182169740591
12,improbable,He cleaned a carpet using,a hat.,-11.409052848815918,-3.8030176162719727,gpt2-xl,11.409052848815918,3.8030176162719727,507,6.2285110035911835
12,impossible,He cleaned a carpet using,a crayon.,-10.828961372375488,-2.165792274475097,gpt2-xl,10.828961372375488,2.165792274475097,11,2.3978952727983707
12,inconceivable,He cleaned a carpet using,a week.,-20.519597053527832,-6.839865684509277,gpt2-xl,20.519597053527832,6.839865684509277,6751,8.81744592104187
12,inconceivable_syntactic,He cleaned a carpet using,into.,-18.280434608459476,-9.140217304229736,gpt2-xl,18.280434608459476,9.140217304229736,242073,12.396994612543299
13,probable,He climbed a tree using,a ladder.,-6.083277702331543,-2.027759234110514,gpt2-xl,6.083277702331543,2.027759234110514,216,5.375278407684165
13,improbable,He climbed a tree using,a rope.,-4.512105941772461,-1.5040353139241536,gpt2-xl,4.512105941772461,1.5040353139241536,333,5.808142489980444
13,impossible,He climbed a tree using,oil.,-14.515231132507324,-7.257615566253662,gpt2-xl,14.515231132507324,7.257615566253662,19914,9.89917828094803
13,inconceivable,He climbed a tree using,a poem.,-16.375049591064453,-5.458349863688151,gpt2-xl,16.375049591064453,5.458349863688151,427,6.056784013228625
13,inconceivable_syntactic,He climbed a tree using,before.,-16.49065923690796,-8.24532961845398,gpt2-xl,16.49065923690796,8.24532961845398,120252,11.697344819846329
14,probable,He closed a jacket using,a zipper.,-7.101414680480957,-2.367138226826986,gpt2-xl,7.101414680480957,2.367138226826986,38,3.6375861597263857
14,improbable,He closed a jacket using,glue.,-9.150450229644775,-4.575225114822388,gpt2-xl,9.150450229644775,4.575225114822388,1047,6.953684210870537
14,impossible,He closed a jacket using,fog.,-15.440556526184082,-7.720278263092041,gpt2-xl,15.440556526184082,7.720278263092041,1677,7.424761761823209
14,inconceivable,He closed a jacket using,a word.,-13.072059631347656,-4.357353210449219,gpt2-xl,13.072059631347656,4.357353210449219,3159,8.058010800802085
14,inconceivable_syntactic,He closed a jacket using,until.,-19.01964282989502,-9.50982141494751,gpt2-xl,19.01964282989502,9.50982141494751,54753,10.91058744069813
15,probable,He constructed a tower out of,blocks.,-9.211493015289308,-4.605746507644653,gpt2-xl,9.211493015289308,4.605746507644653,7272,8.891786635857315
15,improbable,He constructed a tower out of,bubbles.,-12.395068168640137,-6.197534084320068,gpt2-xl,12.395068168640137,6.197534084320068,1178,7.071573364211532
15,impossible,He constructed a tower out of,sparks.,-13.116937637329102,-6.558468818664551,gpt2-xl,13.116937637329102,6.558468818664551,457,6.124683390894205
15,inconceivable,He constructed a tower out of,seasons.,-15.509918212890623,-7.754959106445312,gpt2-xl,15.509918212890623,7.754959106445312,4134,8.327000740241713
15,inconceivable_syntactic,He constructed a tower out of,forgive.,-20.72920513153076,-10.36460256576538,gpt2-xl,20.72920513153076,10.36460256576538,1521,7.327123292259293
16,probable,He cooked dinner out of,pasta.,-8.872986316680908,-4.436493158340454,gpt2-xl,8.872986316680908,4.436493158340454,1038,6.945051063725834
16,improbable,He cooked dinner out of,insects.,-10.700139999389648,-5.350069999694824,gpt2-xl,10.700139999389648,5.350069999694824,1708,7.443078374348516
16,impossible,He cooked dinner out of,the moon.,-11.291987419128418,-3.763995806376139,gpt2-xl,11.291987419128418,3.763995806376139,1858,7.527255919373784
16,inconceivable,He cooked dinner out of,thoughts.,-14.246160507202148,-7.123080253601074,gpt2-xl,14.246160507202148,7.123080253601074,7712,8.950532836290382
16,inconceivable_syntactic,He cooked dinner out of,do.,-17.45210075378418,-8.72605037689209,gpt2-xl,17.45210075378418,8.72605037689209,247429,12.41887895114932
17,probable,He cooled a room using,a fan.,-7.990761756896973,-2.6635872522989907,gpt2-xl,7.990761756896973,2.6635872522989907,1457,7.284134806195205
17,improbable,He cooled a room using,shades.,-12.196593284606934,-6.098296642303467,gpt2-xl,12.196593284606934,6.098296642303467,1016,6.923628628138427
17,impossible,He cooled a room using,a heater.,-9.56590223312378,-3.1886340777079263,gpt2-xl,9.56590223312378,3.1886340777079263,115,4.74493212836325
17,inconceivable,He cooled a room using,a taste.,-17.766515254974365,-5.922171751658122,gpt2-xl,17.766515254974365,5.922171751658122,499,6.212606095751519
17,inconceivable_syntactic,He cooled a room using,have.,-16.667246341705322,-8.333623170852661,gpt2-xl,16.667246341705322,8.333623170852661,660383,13.40057524872222
18,probable,He covered a window using,curtains.,-10.231911659240724,-5.115955829620361,gpt2-xl,10.231911659240724,5.115955829620361,721,6.580639137284949
18,improbable,He covered a window using,sheets.,-10.072636127471924,-5.036318063735962,gpt2-xl,10.072636127471924,5.036318063735962,3450,8.146129510025405
18,impossible,He covered a window using,a hair.,-14.279908657073976,-4.759969552357991,gpt2-xl,14.279908657073976,4.759969552357991,322,5.7745515455444085
18,inconceivable,He covered a window using,a chant.,-15.971312522888184,-5.323770840962728,gpt2-xl,15.971312522888184,5.323770840962728,30,3.4011973816621555
18,inconceivable_syntactic,He covered a window using,make.,-20.891047477722168,-10.445523738861084,gpt2-xl,20.891047477722168,10.445523738861084,123786,11.726309547216001
19,probable,He crafted a bowl out of,clay.,-6.429055690765381,-3.2145278453826904,gpt2-xl,6.429055690765381,3.2145278453826904,1460,7.286191714702382
19,improbable,He crafted a bowl out of,mud.,-8.811090469360352,-4.405545234680176,gpt2-xl,8.811090469360352,4.405545234680176,2239,7.713784616598755
19,impossible,He crafted a bowl out of,smoke.,-11.59500789642334,-5.79750394821167,gpt2-xl,11.59500789642334,5.79750394821167,5049,8.526945482858915
19,inconceivable,He crafted a bowl out of,math.,-13.18362522125244,-6.591812610626221,gpt2-xl,13.18362522125244,6.591812610626221,2948,7.988882253309227
19,inconceivable_syntactic,He crafted a bowl out of,follow.,-20.155792236328125,-10.077896118164062,gpt2-xl,20.155792236328125,10.077896118164062,24743,10.116297899710545
20,probable,He crushed a soda can using,a shoe.,-9.635069370269775,-3.2116897900899253,gpt2-xl,9.635069370269775,3.2116897900899253,226,5.420534999272286
20,improbable,He crushed a soda can using,a chair.,-10.304216384887695,-3.434738794962565,gpt2-xl,10.304216384887695,3.434738794962565,1050,6.956545443151569
20,impossible,He crushed a soda can using,a tissue.,-13.902888298034668,-4.63429609934489,gpt2-xl,13.902888298034668,4.63429609934489,274,5.6131281063880705
20,inconceivable,He crushed a soda can using,a day.,-17.305733680725098,-5.768577893575032,gpt2-xl,17.305733680725098,5.768577893575032,7117,8.87024156729927
20,inconceivable_syntactic,He crushed a soda can using,choose.,-22.91599941253662,-11.45799970626831,gpt2-xl,22.91599941253662,11.45799970626831,13746,9.52850315168155
