rt,stimulus,response,task_type,correct_response,attemps,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,correct,attempts,session_file_id
4912,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,25436,0.0-1.0-0.2,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,False,0,session-65a0288579c79
3480,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,28920,0.0-1.0-0.3,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,0,session-65a0288579c79
1491,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,30413,0.0-1.0-0.4,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,0,session-65a0288579c79
2108,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,32525,0.0-1.0-0.5,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,0,session-65a0288579c79
1512,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,34039,0.0-1.0-0.6,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,0,session-65a0288579c79
2719,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,36759,0.0-1.0-0.7,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,0,session-65a0288579c79
2276,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,42564,0.0-1.1-0.8,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
1180,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,43746,0.0-1.1-0.9,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
2209,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,45956,0.0-1.1-0.10,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
2457,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,48415,0.0-1.1-0.11,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
1193,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,49609,0.0-1.1-0.12,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
834,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,50445,0.0-1.1-0.13,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
805,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,51251,0.0-1.1-0.14,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
798,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,52050,0.0-1.1-0.15,anon_subject_135,659f04805339f753c1b65235,65a027e846af5282e74c23ba,0.9562123336792084,True,1,session-65a0288579c79
1353,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,11581,0.0-1.0-0.0,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
1858,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,2,13440,0.0-1.0-0.1,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,False,0,session-65a0479d56db7
1763,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,15203,0.0-1.0-0.2,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,False,0,session-65a0479d56db7
1895,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,17099,0.0-1.0-0.3,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
3418,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,20518,0.0-1.0-0.4,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
2256,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,22775,0.0-1.0-0.5,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
1270,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,24046,0.0-1.0-0.6,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
1494,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,25540,0.0-1.0-0.7,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,0,session-65a0479d56db7
1648,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,30496,0.0-1.1-0.8,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
4281,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,34778,0.0-1.1-0.9,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
2724,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,37502,0.0-1.1-0.10,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
1039,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,38542,0.0-1.1-0.11,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
1307,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,39850,0.0-1.1-0.12,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
1281,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,41131,0.0-1.1-0.13,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
803,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,41934,0.0-1.1-0.14,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
1204,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,43140,0.0-1.1-0.15,anon_subject_108,659f04805339f753c1b65235,65a0472c5068c51fec46d7f4,0.669953994252998,True,1,session-65a0479d56db7
2206,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,28146,0.0-1.0-0.0,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
3018,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,31166,0.0-1.0-0.1,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
1898,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,33065,0.0-1.0-0.2,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,False,0,session-65a05b3062cab
4203,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,37269,0.0-1.0-0.3,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
2436,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,39706,0.0-1.0-0.4,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
2422,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,42129,0.0-1.0-0.5,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
2046,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,44176,0.0-1.0-0.6,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
2145,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,46322,0.0-1.0-0.7,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,0,session-65a05b3062cab
1685,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,52707,0.0-1.1-0.8,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
3052,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,55759,0.0-1.1-0.9,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
2436,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,58196,0.0-1.1-0.10,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
993,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,59190,0.0-1.1-0.11,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
2525,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,61716,0.0-1.1-0.12,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
1623,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,63339,0.0-1.1-0.13,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
1101,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,64441,0.0-1.1-0.14,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
1420,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,65861,0.0-1.1-0.15,anon_subject_203,659f04805339f753c1b65235,65a05a80fcd1e50633ac3a85,0.03156731321970008,True,1,session-65a05b3062cab
5389,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,34631,0.0-1.0-0.0,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
2407,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,2,37038,0.0-1.0-0.1,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,False,0,session-65a05bae7c14a
3645,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,40683,0.0-1.0-0.2,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
2925,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,43608,0.0-1.0-0.3,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
2632,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,46241,0.0-1.0-0.4,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
4230,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,50471,0.0-1.0-0.5,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
2273,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,52744,0.0-1.0-0.6,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
3532,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,56276,0.0-1.0-0.7,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,0,session-65a05bae7c14a
4528,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,67729,0.0-1.1-0.8,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
7897,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,75626,0.0-1.1-0.9,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
1599,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,77226,0.0-1.1-0.10,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
2068,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,79294,0.0-1.1-0.11,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
1937,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,81231,0.0-1.1-0.12,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
2135,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,83367,0.0-1.1-0.13,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
2047,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,85414,0.0-1.1-0.14,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
1440,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,86854,0.0-1.1-0.15,anon_subject_270,659f04805339f753c1b65235,65a05a98f34b5631810f80f0,0.19200286173063308,True,1,session-65a05bae7c14a
2723,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,5216,0.0-1.0-0.0,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2661,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,7878,0.0-1.0-0.1,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2386,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,10264,0.0-1.0-0.2,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,False,0,session-65a040092721c
3726,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,13991,0.0-1.0-0.3,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2003,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,15995,0.0-1.0-0.4,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2413,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,18408,0.0-1.0-0.5,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2421,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,20831,0.0-1.0-0.6,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
1948,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,22780,0.0-1.0-0.7,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,0,session-65a040092721c
2914,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,28853,0.0-1.1-0.8,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
2818,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,31673,0.0-1.1-0.9,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
1264,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,11,32937,0.0-1.1-0.10,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,False,1,session-65a040092721c
898,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,12,33836,0.0-1.1-0.11,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,False,1,session-65a040092721c
2568,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,36405,0.0-1.1-0.12,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
1533,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,37939,0.0-1.1-0.13,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
1743,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,39683,0.0-1.1-0.14,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
925,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,40608,0.0-1.1-0.15,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,1,session-65a040092721c
2961,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,17,47073,0.0-1.2-0.16,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,2,session-65a040092721c
1845,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,18,48918,0.0-1.2-0.17,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,2,session-65a040092721c
1956,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,19,50875,0.0-1.2-0.18,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,True,2,session-65a040092721c
4374,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,20,55250,0.0-1.2-0.19,anon_subject_36,659f04805339f753c1b65235,65a03f18c9e1a662cc1f605f,0.8424170852455777,False,2,session-65a040092721c
