rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,success,completion_time,exp_type
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,77.0,241487.0,0.0-3.0-1.5,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,79.0,248057.0,0.0-3.0-1.6,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,81.0,252396.0,0.0-3.0-1.7,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,83.0,255738.0,0.0-3.0-1.8,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,85.0,260342.0,0.0-3.0-1.9,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,87.0,264284.0,0.0-3.0-1.10,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,89.0,268141.0,0.0-3.0-1.11,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,91.0,271534.0,0.0-3.0-1.12,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,93.0,274776.0,0.0-3.0-1.13,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,95.0,278260.0,0.0-3.0-1.14,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,97.0,281794.0,0.0-3.0-1.15,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,99.0,285306.0,0.0-3.0-1.16,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,101.0,288683.0,0.0-3.0-1.17,anon_subject_290,659f04805339f753c1b65235,65a03f302159acf46857ff8d,0.26138414994028847,session-65a04067edcbf,prompt,,,
,,,,,,,,,,,session-65a04067edcbf,,True,2024-01-11T19:24:20.019Z,gesture-beat-expt-pilot
7473.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,55914.0,0.0-2.0,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,60758.0,0.0-3.0-1.0,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,65166.0,0.0-3.0-1.1,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,67972.0,0.0-3.0-1.2,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,71785.0,0.0-3.0-1.3,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,76096.0,0.0-3.0-1.4,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,78900.0,0.0-3.0-1.5,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,82428.0,0.0-3.0-1.6,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,85457.0,0.0-3.0-1.7,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,89741.0,0.0-3.0-1.8,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,93811.0,0.0-3.0-1.9,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,96899.0,0.0-3.0-1.10,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,100865.0,0.0-3.0-1.11,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,103543.0,0.0-3.0-1.12,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,106768.0,0.0-3.0-1.13,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,109761.0,0.0-3.0-1.14,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,113048.0,0.0-3.0-1.15,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,115449.0,0.0-3.0-1.16,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,122303.0,0.0-3.0-1.17,anon_subject_34,659f04805339f753c1b65235,65a04790fcd1e50633ac35c2,0.7572490404532561,session-65a04834c6250,prompt,,,
,,,,,,,,,,,session-65a04834c6250,,True,2024-01-11T19:57:40.857Z,gesture-beat-expt-pilot
6494.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,65787.0,0.0-2.0,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,70972.0,0.0-3.0-1.0,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,74904.0,0.0-3.0-1.1,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,78861.0,0.0-3.0-1.2,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,81765.0,0.0-3.0-1.3,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,86555.0,0.0-3.0-1.4,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,91482.0,0.0-3.0-1.5,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,94779.0,0.0-3.0-1.6,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,99126.0,0.0-3.0-1.7,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,103963.0,0.0-3.0-1.8,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,108308.0,0.0-3.0-1.9,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,112772.0,0.0-3.0-1.10,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,118535.0,0.0-3.0-1.11,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,122035.0,0.0-3.0-1.12,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,127437.0,0.0-3.0-1.13,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,131755.0,0.0-3.0-1.14,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,136569.0,0.0-3.0-1.15,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,141838.0,0.0-3.0-1.16,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,145614.0,0.0-3.0-1.17,anon_subject_100,659f04805339f753c1b65235,65a03eb12526f0c2765ca39b,0.39447283722353355,session-65a03f547a3c0,prompt,,,
,,,,,,,,,,,session-65a03f547a3c0,,True,2024-01-11T19:19:46.367Z,gesture-beat-expt-pilot
5979.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,70478.0,0.0-2.0,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,74332.0,0.0-3.0-1.0,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,79131.0,0.0-3.0-1.1,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,85208.0,0.0-3.0-1.2,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,88543.0,0.0-3.0-1.3,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,92145.0,0.0-3.0-1.4,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,95489.0,0.0-3.0-1.5,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,101222.0,0.0-3.0-1.6,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,104413.0,0.0-3.0-1.7,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,111458.0,0.0-3.0-1.8,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,115060.0,0.0-3.0-1.9,anon_subject_24,659f04805339f753c1b65235,65a03f64ee5c94479846d5d1,0.7502314815888207,session-65a0402b0caee,prompt,,,
